source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error
2366552651116600704,3.298369531389534,-17.514623414582,1.061940894421618,0.03763546,15.505498,0.93540955,,
2366552681180454656,3.323217064258399,-17.512953268004157,0.5765487488074651,0.23231345,18.755257,1.2216301,,
2366552788554918400,3.321235167515237,-17.492384652545926,0.6167458260318549,1.446761,20.6507,1.2997074,,
2366552891634769152,3.266421663280016,-17.502123681384525,0.8936109731042152,0.34710804,19.386215,1.8178749,,
2366552994713991936,3.305109730073579,-17.485849889643493,0.07749248014118992,0.70474535,20.349646,0.4734707,,
2366553097792595456,3.3411934256477185,-17.488414339044137,-0.05693711784835573,1.7552612,20.810986,1.3250885,,
2366553127857062912,3.347447959421142,-17.48678443313502,2.481311520070862,0.6793996,20.297306,1.8467369,,
2366553162216800896,3.322379525592956,-17.487952301998916,0.40964363210757815,0.09019508,17.264091,0.88941574,,
2366553230936280576,3.3640600480134513,-17.47956643781488,0.3699794730999207,0.1250344,17.978157,1.1222801,,
2366553269591910784,3.377553261462149,-17.468423374724033,,,21.29214,1.8435001,,
2366553269591910912,3.3783721966650813,-17.461262815618372,,,21.570065,1.7138157,,
2366553303950925568,3.348165171354087,-17.468679252830608,0.6607463196777055,0.43794027,19.755314,2.753069,,
2366553338310732160,3.3641895927571928,-17.458616723855528,1.6746983678590739,0.89220685,20.47786,1.7581882,,
2366553402734974848,3.3319386594454388,-17.471990695278883,0.4523593561361055,0.407647,19.729477,1.2120762,,
2366553505814193280,3.341890712054186,-17.46215221261091,-2.6486653081447997,1.8597857,20.647722,1.4589176,,
2366553505814197376,3.347330351801442,-17.45408564885988,0.1819838967154126,0.9858907,20.540133,1.6649914,,
2366553544469797888,3.3424543604252666,-17.446987196929975,0.03440825607846443,0.50622004,19.73365,0.864233,,
2366553608893418240,3.3333109615391088,-17.434483030519658,0.2569815079262109,0.19809295,18.706839,1.7936649,,
2366562611144827392,3.1978264623250494,-17.544970253338793,1.2725121060875626,0.19510524,18.565746,2.1977139,,
2366562649800448128,3.169313447366618,-17.539982201019015,0.24439022185311216,0.034501813,14.953825,0.22969723,,
2366562684159426560,3.179624509554997,-17.533293060605747,3.128045029009569,0.6950409,20.065426,2.6090336,,
2366562684160186368,3.188529551061955,-17.529101144152587,0.6774347482462342,0.062089156,16.429089,0.93114376,,
2366562886022743296,3.1696989359259593,-17.526269429255294,1.260177729184122,0.34349614,19.259033,1.6335945,,
2366562993397831936,3.2111307098450466,-17.529453751494366,0.2552006117982155,0.036441557,15.612024,1.0636721,,
2366563057821437312,3.198964404834358,-17.52304682171234,1.9942530265145424,0.08394053,17.189472,2.1248188,,
2366563062116548096,3.198827615918901,-17.524312099017756,1.4501254435203317,0.5808519,20.031307,2.5263424,,
2366563126540920704,3.229500607210205,-17.505528661516376,0.006118924359364794,0.182693,18.56093,1.285696,,
2366563229620138752,3.2281195566132457,-17.495651709054474,1.154659255158109,0.33968395,19.472408,2.2034302,,
2366563229620138880,3.2266304961983496,-17.496945129938023,0.7748668611719682,0.2925468,19.25388,1.4625301,,
2366563405714691712,3.2088007148016233,-17.495905834033675,2.8355506818322893,0.275535,14.207125,1.1191387,,
2366563504498052352,3.21500613170348,-17.47803939709069,-1.5526114421370307,0.62265515,20.180397,0.73555183,,
2366563680591953152,3.1374085554836966,-17.512840378399847,0.7877374863805213,2.4058723,20.80476,1.442688,,
2366563745016211712,3.1244301636073275,-17.50333567939633,1.9249146771363899,0.28878322,19.093899,2.376461,,
2366563783671812608,3.145258344451488,-17.48893081392192,,,20.774294,1.5697556,,
2366563951174643328,3.1173869789865924,-17.49695065001241,1.868660209842814,0.8729852,20.389982,0.8468323,,
2366563955470504320,3.1144328027997474,-17.495309954356227,0.42418222423110574,0.05698319,16.217016,0.84463215,,
2366563989829629184,3.1356102417547462,-17.48107791139227,,,21.505827,1.9367447,,
2366563989830242560,3.1276335543132854,-17.488914716011102,1.188001883924152,0.06701322,16.684454,1.4545851,,
2366564019894123264,3.113656951489376,-17.488266563224595,0.6825358325424081,0.44996086,19.786654,2.6287231,,
2366564058549718784,3.1227131473531413,-17.47278677861898,0.5585477674936742,0.026358511,14.761916,0.78510475,,
2366564058549718912,3.1184760027574123,-17.475140298990567,5.856067282862681,0.08449609,17.11753,2.712061,,
2366564058549972480,3.1241131001565305,-17.474530197730854,-0.1810787358860582,0.44248533,19.756115,2.1100903,,
2366564092909458816,3.1649207996371116,-17.503591840515845,0.8197345147547589,0.08579597,17.091215,1.245161,,
2366564230348435712,3.1787864324661057,-17.47408673835058,-1.0274027435513429,1.0814599,20.516737,0.77404976,,
2366564260412300672,3.2012757934531675,-17.465882424817693,1.5229428527983373,0.093418695,17.240652,1.7465153,,
2366564264707802880,3.2001280919322554,-17.46657981635046,,,20.878103,1.6218128,,
2366564432210989824,3.1274259419909094,-17.471795084468823,,,21.339025,1.6028214,,
2366564432210991232,3.1282879830868278,-17.46921085049728,1.736312099013297,0.5729827,20.007263,2.3686771,,
2366564466570735744,3.1413012278136114,-17.454289804928987,-0.7143880982127939,0.5474951,19.980425,1.2646828,,
2366564470866336384,3.1465882686851088,-17.457916352497207,-0.643382919934504,1.3237644,20.884874,1.9012966,,
2366564500930475392,3.163007977271959,-17.451671390034146,0.5851821108747957,0.27706134,19.00538,1.3780422,,
2366564711384787712,3.2454262684773307,-17.489775863580274,,,21.521227,1.6185265,,
2366564780104244352,3.279578709151329,-17.478125559903063,0.3177154850023546,0.034061685,15.434254,0.8254013,,
2366564848823433216,3.2564814923342538,-17.46670507401541,,,20.759953,2.0294857,,
2366564848823720448,3.258399126199014,-17.459928444977887,3.3068582441352117,0.015738096,10.878868,0.7576399,5.4967937,0.3438318
2366564883183459072,3.279541857826598,-17.46036419483547,1.0173025242134583,0.47129574,19.881092,0.75598526,,
2366564883183498240,3.274610311033525,-17.457697828983715,,,20.770123,0.62978363,,
2366564951902935680,3.2507276071340354,-17.465086526111165,0.2250635953043912,0.37148738,19.516325,0.7172661,,
2366564986261931520,3.212816156488866,-17.461422758749098,,,20.648767,1.5329571,,
2366565020622407296,3.2269254984004463,-17.461924644732196,0.5279728226008762,0.28049502,19.22466,1.0668907,,
2366565192420384896,3.292073524196975,-17.455382730749886,3.506456641760002,0.27945146,19.10423,2.8959827,,
2366565192421104512,3.293347709279314,-17.461309653701328,3.536323294587611,0.016036017,10.5249405,0.83264446,-18.016989,0.32387558
2366565256844721792,3.293197456817045,-17.445580896903184,1.6613601915117155,0.3879145,19.604174,2.243187,,
2366565398578900608,3.303269594446372,-17.42083433158781,1.6378661745172816,1.0281788,20.64201,1.5634708,,
2366565432938551424,3.314006987879034,-17.416018467918402,1.556738549717974,0.33856124,19.372322,,,
2366565432939272576,3.313722521818748,-17.416361078905624,1.7140147004567712,0.20807312,18.846527,2.512371,,
2366565463003156224,3.2750813080055736,-17.432034961966746,0.5103670357538546,0.46625322,19.775417,1.1884747,,
2366565463003156992,3.2736676624704324,-17.42918957675443,,,21.117655,1.6295776,,
2366565501658749184,3.2800376374364846,-17.426817562273712,-0.4710037434432849,0.5360008,19.818249,0.60962296,,
2366565531722633344,3.255743066928762,-17.429774973360637,,,20.80134,0.9797783,,
2366565604737964160,3.3020597807694356,-17.41475745149242,6.180234390476283,0.0126253115,12.495186,1.2284384,75.18781,0.8202569
2366565634801853824,3.3058718436946313,-17.41032741849591,0.23913656665193975,0.50770026,20.042732,0.5771904,,
2366565639096998912,3.3062182762021064,-17.410959721435464,0.8414942398822638,0.8060458,20.450836,-0.36410904,,
2366565669161591424,3.284234485308361,-17.414021731672154,0.27237944373378226,0.22652891,18.980288,1.3468456,,
2366565669161593472,3.2930749851172907,-17.404514797847085,0.8021738295488337,0.1767554,18.44715,2.1442394,,
2366565742177168640,3.209587817525285,-17.46065322659182,,,21.817894,1.4495144,,
2366565845256127360,3.2045862223043398,-17.43174103314041,0.8006610902524885,0.08806739,17.074125,1.2427254,,
2366565845256154496,3.215164250498077,-17.43381107317823,,,20.789593,0.027288437,,
2366565909679756928,3.242886629109069,-17.426268315526066,2.3156264725598836,1.021214,20.503294,0.63969994,,
2366565982695085440,3.2236569215927307,-17.41909137379823,0.17500568904485317,0.44441333,19.617912,0.67708206,,
2366566150197928960,3.2104215117698915,-17.410187337474756,-0.13020574153898629,1.2106344,20.66064,0.5917282,,
2366566223213249024,3.1994037619049043,-17.404111652067023,1.2533402753553242,0.016884143,13.403766,0.7217941,,
2366566223213249152,3.1963216278872633,-17.409559928962754,1.4717026970586182,0.09794994,17.383593,1.8298798,,
2366566257572710400,3.2077198857700333,-17.395837964044603,,,20.899122,1.0981712,,
2366566390716099072,3.251073182891605,-17.403874824668968,2.3261946530275797,1.3721949,20.781569,1.0050583,,
2366566429371684352,3.2803616493462826,-17.399680263913446,0.821977035599745,0.057393286,16.611084,1.2155933,,
2366566459435579904,3.2883193547171765,-17.387858920681563,1.7393216293776856,0.9514558,20.466894,0.20164871,,
2366566463731422464,3.2889103161072937,-17.382194014823465,0.5877032373691655,0.35637063,19.666647,1.852562,,
2366566493795317632,3.2611941239669555,-17.390094895293313,,,21.428465,1.5691395,,
2366566493795318400,3.2653353223140353,-17.387940929541873,0.4904289130161626,0.1289958,18.078226,0.9936428,,
2366566596876562176,3.2323919394085583,-17.388454785746227,1.8203310702063429,0.4998286,19.922665,2.3942013,,
2366566601170619392,3.2430168156302757,-17.379803642614448,,,20.198555,1.4737949,,
2366566699953749760,3.252408160202857,-17.38305113327754,-0.1652523856997326,0.35771832,19.683369,0.89886284,,
2366566803032969984,3.26050169948671,-17.359933591256567,0.8736295084568829,0.08385634,17.342215,1.4269524,,
2366566974831628416,3.09708936426866,-17.474134660003443,0.6240030493729609,0.5757323,19.908215,2.0769558,,
2366567047847216384,3.0830707020779076,-17.464561870591062,,,20.524755,1.4627533,,
2366567077910847744,3.1013265246669404,-17.462172763302302,0.0684447600927342,0.113475844,17.648184,0.9188156,,
2366567284069284224,3.088791143971075,-17.44624006095637,,,20.757298,1.5000877,,
2366567284071163392,3.088527954673239,-17.443272144549365,,,21.279018,1.3516941,,
2366567425804078464,3.1371590195849817,-17.443665259767617,0.4913129602844331,0.058108225,16.470497,0.8509121,,
2366567524587456512,3.1394967401118743,-17.43488744753481,-1.5873880782880252,1.4713428,20.6883,0.14002037,,
2366567528883293440,3.144041048961413,-17.4385241251769,0.22849729059301466,0.4186194,19.71376,1.1106434,,
2366567597603051392,3.1308395200483106,-17.428997013963446,,,21.4096,1.6092434,,
2366567627666675968,3.1398663461529415,-17.422432896412346,,,20.744776,0.5825825,,
2366567662026409600,3.096146074568016,-17.43627010047791,,,21.014133,1.5342655,,
2366567730745890176,3.085668286099416,-17.424359476665234,0.16237408905938783,0.6052069,20.100908,0.7566719,,
2366567799465369088,3.113037056176704,-17.417031175078503,0.7173802577617389,0.49476492,19.931522,2.3025646,,
2366567833825109248,3.1232774847488294,-17.408258390321976,1.1006844941642857,0.8082208,20.404694,1.9726448,,
2366567872480676736,3.1180566714044073,-17.40828053291394,1.0620801135119309,0.023436392,13.90301,0.80632687,,
2366568074343271296,3.056288297578359,-17.430396528071256,1.514816741049562,0.13498527,17.84626,1.9902325,,
2366568078639134976,3.054934051770059,-17.428790656255153,3.233476184975946,1.898378,20.750734,1.2119141,,
2366568108703013888,3.0657461474492425,-17.41892323233074,0.5443004085553639,0.15574537,18.102985,0.95586395,,
2366568181718335616,3.04580970484646,-17.416804789681766,,,21.14011,1.7472935,,
2366568525315705600,3.090362183119504,-17.408917516687243,0.6501677695997978,0.043511875,15.6640415,0.8604784,,
2366568624099094784,3.1080957414059727,-17.396435467257117,1.0511577896184354,0.28598815,18.99234,2.1737804,,
2366568628394920320,3.0949163170423573,-17.39121901996894,1.1949864419363694,0.1494577,18.077915,1.6291237,,
2366568692818573312,3.0856056501271016,-17.386804005103553,1.0022110698425926,1.0864018,20.49308,0.52105904,,
2366568864617268480,3.056372976706571,-17.37536585894246,-0.05122815973960587,0.5451179,20.040298,1.5552921,,
2366568868913088384,3.054179671476858,-17.384167567780764,0.34963892690837,0.065494895,16.637173,0.8221493,,
2366568868913343360,3.0524898535629594,-17.374301512796126,,,20.306162,1.5308781,,
2366569139495169792,3.163518937199868,-17.398553331967705,0.41273879120307827,0.4198205,19.627426,0.94540215,,
